cpt_code,description,facility_rate
52649,Prostate laser enucleation,660.2727250000002
52700,Drainage of prostate abscess,407.5094500000001
53000,Incision of urethra,139.30512500000003
53010,Incision of urethra,282.63835
53020,Incision of urethra,86.60415
53025,Incision of urethra,63.1069
53040,Drainage of urethra abscess,364.207375
53060,Drainage of urethra abscess,149.71105
53080,Drainage of urinary leakage,391.39705000000004
53085,Drainage of urinary leakage,593.8090750000001
53200,Biopsy of urethra,128.563525
53210,Removal of urethra,699.211025
53215,Removal of urethra,836.8377750000001
53220,Treatment of urethra lesion,417.915375
53230,Removal of urethra lesion,556.8848250000001
53235,Removal of urethra lesion,580.382075
53240,Surgery for urethra pouch,394.08245000000005
53250,Removal of urethra gland,369.2425
53260,Treatment of urethra lesion,166.4948
53265,Treatment of urethra lesion,171.19425
53270,Removal of urethra gland,170.187225
53275,Repair of urethra defect,239.67195
53400,Revise urethra stage 1,727.4077250000001
53405,Revise urethra stage 2,791.1859750000001
53410,Reconstruction of urethra,883.832275
53415,Reconstruction of urethra,1016.4239000000001
53420,Reconstruct urethra stage 1,761.3109000000001
53425,Reconstruct urethra stage 2,843.8869500000001
53430,Reconstruction of urethra,877.4544500000001
53431,Reconstruct urethra/bladder,1035.557375
53440,Male sling procedure,684.777
53442,Remove/revise male sling,720.022875
53444,Insert tandem cuff,720.35855
53445,Insert uro/ves nck sphincter,692.8332
53446,Remove uro sphincter,590.1166499999999
53447,Remove/replace ur sphincter,734.4569
53448,Remov/replc ur sphinctr comp,1148.67985
53449,Repair uro sphincter,562.255625
53450,Revision of urethra,380.991125
53460,Revision of urethra,423.62185
53500,Urethrlys transvag w/ scope,676.0494500000001
53502,Repair of urethra injury,449.13315000000006
53505,Repair of urethra injury,448.797475
53510,Repair of urethra injury,579.0393750000001
53515,Repair of urethra injury,721.365575
53520,Repair of urethra defect,514.9254500000001
53600,Dilate urethra stricture,56.3934
53601,Dilate urethra stricture,48.001525
53605,Dilate urethra stricture,56.057725000000005
53620,Dilate urethra stricture,77.540925
53621,Dilate urethra stricture,64.11392500000001
53660,Dilation of urethra,37.595600000000005
53661,Dilation of urethra,36.252900000000004
53665,Dilation of urethra,33.231825
53850,Prostatic microwave thermotx,332.653925
53852,Prostatic rf thermotx,355.479825
53854,Trurl dstrj prst8 tiss rf wv,355.81550000000004
53855,Insert prost urethral stent,72.170125
53860,Transurethral rf treatment,202.7477
53865,Cysto insj dev ischmc rmdlg,146.35430000000002
53866,Cathj rmvl dev ischmc rmdlg,74.18417500000001
54000,Slitting of prepuce,105.40195000000001
54001,Slitting of prepuce,130.24190000000002
54015,I&d penis deep,278.61025000000006
54050,Destruction penis lesion(s),97.34575000000001
54055,Destruction penis lesion(s),87.27550000000001
54056,Cryosurgery penis lesion(s),99.69547500000002
54057,Laser surg penis lesion(s),91.63927500000001
54060,Excision of penis lesion(s),123.19272500000001
54065,Destruction penis lesion(s),151.38942500000002
54100,Biopsy of penis,104.394925
54105,Biopsy of penis,196.369875
54110,Treatment of penis lesion,571.31885
54111,Treat penis lesion graft,724.0509750000001
54112,Treat penis lesion graft,847.579375
54115,Treatment of penis lesion,398.11055
54120,Partial removal of penis,579.3750500000001
54125,Removal of penis,750.904975
54130,Remove penis & nodes,1073.824325
54135,Remove penis & nodes,1351.091875
54150,Circumcision w/regionl block,84.5901
54160,Circumcision neonate,132.9273
54161,Circum 28 days or older,181.93585000000002
54162,Lysis penil circumic lesion,185.2926
54163,Repair of circumcision,208.1185
54164,Frenulotomy of penis,186.29962500000002
54200,Injection px peyronie ds,83.91875
54205,Njx px peyronie ds exps plaq,490.75685
54220,Irrg crpra cavrnosa priapism,130.24190000000002
54230,Njx corpora cavernosograpy,73.512825
54231,Dynamic cavernosometry,105.40195000000001
54235,Njx corpora cavernosa rx agt,68.47770000000001
54240,Penile plethysmography,113.79382500000001
54250,Nctrnl pen tmscn&/rgdity tst,124.19975000000001
54300,Revision of penis,591.4593500000001
54304,Revision of penis,679.4062
54308,Reconstruction of urethra,652.216525
54312,Reconstruction of urethra,744.52715
54316,Reconstruction of urethra,897.2592750000001
54318,Reconstruction of urethra,650.53815
54322,Reconstruction of urethra,708.27425
54324,Reconstruction of urethra,874.0977
54326,Reconstruction of urethra,851.9431500000001
54328,Revise penis/urethra,846.9080250000001
54332,Revise penis/urethra,911.357625
54336,Revise penis/urethra,1069.796225
54340,Rpr hypspad comp simple,523.317325
54344,Rrp hypspad comp moblj&urtp,853.621525
54348,Rpr hypspad comp dsj & urtp,912.3646500000001
54352,Revj prior hypspad repair,1266.501775
54360,Penis plastic surgery,656.244625
54380,Repair penis,727.0720500000001
54385,Repair penis,844.222625
54390,Repair penis and bladder,1115.7837000000002
54400,Insert semi-rigid prosthesis,487.4001
54401,Insert self-contd prosthesis,620.663075
54405,Insert multi-comp penis pros,732.44285
54406,Remove muti-comp penis pros,667.3219
54408,Repair multi-comp penis pros,721.7012500000001
54410,Remove/replace penis prosth,786.1508500000001
54411,Remov/replc penis pros comp,933.1765000000001
54415,Remove self-contd penis pros,492.09955
54416,Remv/repl penis contain pros,658.258675
54417,Remv/replc penis pros compl,815.6902500000001
54420,Revision of penis,639.4608750000001
54430,Revision of penis,584.4101750000001
54435,Revision of penis,385.690575
54437,Repair corporeal tear,622.677125
54450,Preputial stretching,50.686925
54500,Biopsy of testis,67.470675
54505,Biopsy of testis,194.02015000000003
54512,Excise lesion testis,492.77090000000004
54520,Removal of testis,307.142625
54522,Orchiectomy partial,537.75135
54530,Removal of testis,471.62337500000007
54535,Extensive testis surgery,677.0564750000001
54550,Exploration for testis,453.8326
54560,Exploration for testis,626.36955
54600,Reduce testis torsion,419.258075
54620,Suspension of testis,273.91080000000005
54640,Orchiopexy ingun/scrot appr,395.760825
54650,Orchiopexy (fowler-stephens),651.2095
54660,Revision of testis,336.010675
54670,Repair testis injury,380.65545000000003
54680,Relocation of testis(es),715.323425
54690,Laparoscopy orchiectomy,596.1588
54692,Laparoscopy orchiopexy,684.10565
54700,I&d epdidyms tstis&/scrot sp,201.06932500000002
54800,Biopsy of epididymis,111.77977500000001
54830,Remove epididymis lesion,349.437675
54840,Remove epididymis lesion,300.09345
54860,Removal of epididymis,389.718675
54861,Removal of epididymis,522.645975
54865,Explore epididymis,337.68905000000007
54900,Fusion of spermatic ducts,728.41475
54901,Fusion of spermatic ducts,956.0024000000001
55000,Drainage of hydrocele,77.540925
55040,Removal of hydrocele,316.54152500000004
55041,Removal of hydroceles,473.30175
55060,Repair of hydrocele,355.81550000000004
55100,Drainage of scrotum abscess,164.816425
55110,Explore scrotum,364.878725
55120,Removal of scrotum lesion,332.9896
55150,Removal of scrotum,457.86070000000007
55175,Revision of scrotum,341.381475
55180,Revision of scrotum,627.0409000000001
55200,Incision of sperm duct,259.47677500000003
55250,Removal of sperm duct(s),219.19577500000003
55300,Prepare sperm duct x-ray,165.82345000000004
55400,Repair of sperm duct,458.867725
55500,Removal of hydrocele,369.57817500000004
55520,Removal of sperm cord lesion,451.8185500000001
55530,Revise spermatic cord veins,328.29015
55535,Revise spermatic cord veins,399.78892500000006
55540,Revise hernia & sperm veins,542.7864750000001
55550,Laparo ligate spermatic vein,398.78190000000006
55600,Vesiculotomy,391.732725
55605,Vesiculotomy complicated,484.379025
55650,Remove sperm duct pouch,654.9019250000001
55680,Remove sperm pouch lesion,323.5907
55705,Bx prst8 any approach nonimg,100.36682500000002
55706,Bx prst8 ndl sat sampling,204.426075
55707,Bx prst8 trct us guided,136.95540000000003
55708,Bx prst8 trct us w/mri fus 1,170.52290000000002
55709,Bx prst8 tprnl us guided,163.8094
55710,Bx prst8 tprn us w/mri fus 1,189.32070000000002
55711,Bx prst8 trct mri-us 1st,136.28405
55712,Bx prst8 tprnl mri-us 1st,158.77427500000002
55713,Bx prst8 in-bore ct/mri bx 1,186.6353
55714,Bx prst8 in-bore ct/mri 1,169.85155
55715,Bx prst8 ea add mri-us/ct/mr,47.330175000000004
55720,Drainage of prostate abscess,417.244025
55725,Drainage of prostate abscess,549.4999750000001
55801,Removal of prostate,988.2272000000002
55810,Extensive prostate surgery,1170.8344000000002
55812,Extensive prostate surgery,1437.696025
55815,Extensive prostate surgery,1571.6303500000001
55821,Removal of prostate,758.961175
55831,Removal of prostate,778.7660000000001
55840,Extensive prostate surgery,1050.3270750000001
55842,Extensive prostate surgery,1047.9773500000001
55845,Extensive prostate surgery,1215.4791750000002
55860,Surgical exposure prostate,789.8432750000001
55862,Extensive prostate surgery,986.21315
55865,Extensive prostate surgery,1197.01705
55866,Laps surg prst8ect rpbic rad,1087.2513250000002
55867,Laps surg prst8ect smpl stot,950.6316
55868,Lap srg prst8ct lymph nod bx,1113.0982999999999
55869,Lap srg prst8ct bi pl lmphad,1335.3151500000001
55870,Electroejaculation,128.22785000000002
55873,Cryoablate prostate,691.826175
55874,Tprnl plmt biodegrdabl matrl,143.333225
55875,Transperi needle place pros,691.1548250000001
55876,Place rt device/marker pros,91.30360000000002
55877,Abltj ire prst8 1+ tum perq,674.70675
55880,Abltj mal prst8 tiss hifu,883.832275
55881,Ablt trurl prst8 tis thrm us,431.67805000000004
55882,Ablt trurl prst8 tis trnsdcr,530.3665000000001
55920,Place needles pelvic for rt,386.02625
56405,I&d vulva/perineal abscess,117.48625000000001
56420,I&d bartholins gland abscess,100.70250000000001
56440,Mrsplzatn brthlns glnd cst,164.48075000000003
56441,Lysis of labial adhesions,141.319175
56442,Hymenotomy,43.973425000000006
56501,Destroy vulva lesions sim,120.50732500000001
56515,Destroy vulva lesion/s compl,190.99907500000003
56605,Biopsy of vulva/perineum,52.029625
56606,Biopsy of vulva/perineum,25.511300000000002
56620,Vulvectomy simple partial,549.4999750000001
56625,Vulvectomy simple complete,624.3555000000001
56630,Vulvectomy radical partial,902.2944
56631,Vlvctmy rad prtl uni lymphad,1115.11235
56632,Vlvctmy rad prtl bi lymphad,1344.0427
56633,Vulvectomy radical complete,1156.4003750000002
56634,Vlvctmy rad comp uni lymphad,1234.948325
56637,Vlvctmy rad comp bi lymphad,1439.3744000000002
56640,Vlvctmy rad comp w/lymphadec,1439.3744000000002
56700,Prtl hymnctmy/revj hymnl rng,182.60720000000003
56740,Exc bartholins gland/cyst,284.316725
56800,Plastic repair introitus,228.25900000000001
56805,Clitoroplasty intersex state,1029.17955
56810,Perineoplasty rpr per nonob,242.35735
56820,Colposcopy vulva,75.86255
56821,Colposcopy vulva w/biopsy,101.709525
57000,Colpotomy w/exploration,179.25045
57010,Colpotomy drg pel abscess,410.53052500000007
57020,Colpocentesis sep px,69.14905
57022,I&d vaginal hematoma ob/pp,160.45265000000003
57023,I&d vaginal hematoma non-ob,284.65240000000006
57061,Destruction vag lesions smpl,106.07330000000002
57065,Destruction vag lesion xtnsv,166.830475
57100,Biopsy vaginal mucosa simple,58.743125000000006
57105,Biopsy vaginal mucosa xtnsv,136.28405
57106,Vagnc prtl rmvl vag wall,494.78495000000004
57107,Vagnc compl rmvl paravag tis,1327.594625
57109,Vagnc bi total pel lymphadec,1633.0588750000002
57110,Vagnc compl rmvl vag wall,801.927575
57111,Vagnc compl rmvl paravag tis,1633.0588750000002
57120,Colpocleisis le fort type,475.98715000000004
57130,Excision vaginal septum,154.74617500000002
57135,Excision vaginal cyst/tumor,169.1802
57150,Treat vagina infection,22.490225000000002
57155,Insert uteri tandem/ovoids,239.67195
57156,Ins vag brachytx device,127.5565
57160,Insert pessary/other device,40.616675
57170,Fitting of diaphragm/cap,41.6237
57180,Treat vaginal bleeding,107.41600000000001
57200,Repair of vagina,306.1356
57210,Repair vagina/perineum,356.82252500000004
57220,Revision of urethra,313.184775
57230,Repair of urethral lesion,374.61330000000004
57240,Anterior colporrhaphy,547.8216000000001
57250,Repair rectum & vagina,548.157275
57260,Cmbn ant pst colprhy,690.81915
57265,Cmbn ap colprhy w/ntrcl rpr,772.0525
57267,Insert mesh/pelvic flr addon,220.2028
57268,Repair of bowel bulge,458.867725
57270,Repair of bowel pouch,724.38665
57280,Suspension of vagina,861.006375
57282,Colpopexy extraperitoneal,618.3133500000001
57283,Colpopexy intraperitoneal,622.0057750000001
57284,Repair paravag defect open,741.8417500000002
57285,Repair paravag defect vag,617.9776750000001
57287,Revise/remove sling repair,663.2938000000001
57288,Repair bladder defect,666.9862250000001
57289,Repair bladder & vagina,703.2391250000001
57291,Construction of vagina,490.75685
57292,Construct vagina with graft,735.12825
57295,Revise vag graft via vagina,450.811525
57296,Revise vag graft open abd,847.2437
57300,Repair rectum-vagina fistula,566.9550750000001
57305,Repair rectum-vagina fistula,903.6371000000001
57307,Fistula repair & colostomy,1003.3325750000001
57308,Fistula repair transperine,633.7544
57310,Repair urethrovaginal lesion,451.1472
57311,Repair urethrovaginal lesion,506.53357500000004
57320,Repair bladder-vagina lesion,504.18385
57330,Repair bladder-vagina lesion,692.1618500000001
57335,Repair vagina,1041.26385
57400,Dilation of vagina,116.14355
57410,Pelvic examination,97.01007500000001
57415,Remove vaginal foreign body,157.0959
57420,Exam of vagina w/scope,81.56902500000001
57421,Exam/biopsy of vag w/scope,109.765725
57423,Repair paravag defect lap,825.08915
57425,Laparoscopy surg colpopexy,864.3631250000001
57426,Revise prosth vag graft lap,779.7730250000001
57452,Exam of cervix w/scope,82.91172500000002
57454,Bx/curett of cervix w/scope,119.50030000000001
57455,Biopsy of cervix w/scope,97.01007500000001
57456,Endocerv curettage w/scope,89.625225
57460,Bx of cervix w/scope leep,142.32620000000003
57461,Conz of cervix w/scope leep,162.4667
57465,Cam cervix uteri drg colp,36.92425000000001
57500,Biopsy of cervix,68.813375
57505,Endocervical curettage,100.03115000000001
57510,Cauterization of cervix,102.71655000000001
57511,Cryocautery of cervix,132.25595
57513,Laser surgery of cervix,131.5846
57520,Conization of cervix,274.917825
57522,Conization of cervix,232.62277500000002
57530,Removal of cervix,341.381475
57531,Removal of cervix radical,1641.45075
57540,Removal of residual cervix,703.2391250000001
57545,Remove cervix/repair pelvis,740.1633750000001
57550,Removal of residual cervix,388.04030000000006
57555,Remove cervix/repair vagina,552.5210500000001
57556,Remove cervix repair bowel,525.3313750000001
57558,D&c of cervical stump,114.46517500000002
57700,Revision of cervix,320.23395
57720,Revision of cervix,300.76480000000004
57800,Dilation of cervical canal,43.637750000000004
58100,Biopsy of uterus lining,55.386375
58110,Bx done w/colposcopy add-on,35.58155000000001
58120,Dilation and curettage,210.80390000000003
58140,Myomectomy abdom method,817.03295
58145,Myomectomy vag method,501.49845000000005
58146,Myomectomy abdom complex,1019.78065
58150,Total hysterectomy,937.8759500000001
58152,Total hysterectomy,1095.6432000000002
58180,Partial hysterectomy,871.076625
58200,Extensive hysterectomy,1262.80935
58210,Extensive hysterectomy,1686.095525
58240,Removal of pelvis contents,2691.106475
58260,Vaginal hysterectomy,745.5341750000001
58262,Vag hyst including t/o,822.7394250000001
58263,Vag hyst w/t/o & vag repair,881.8182250000001
58267,Vag hyst w/urinary repair,944.58945
58270,Vag hyst w/enterocele repair,797.5638000000001
58275,Hysterectomy/revise vagina,880.13985
58280,Hysterectomy/revise vagina,937.2046000000001
58285,Extensive hysterectomy,1335.3151500000001
58290,Vag hyst complex,1016.759575
58291,Vag hyst incl t/o complex,1097.992925
58292,Vag hyst t/o & repair compl,1156.4003750000002
58294,Vag hyst w/enterocele compl,1074.8313500000002
58301,Remove intrauterine device,58.071775
58321,Artificial insemination,41.959375
58322,Artificial insemination,50.015575000000005
58323,Sperm washing,10.405925
58340,Catheter for hysterography,52.365300000000005
58345,Reopen fallopian tube,256.45570000000004
58346,Insert heyman uteri capsule,421.94347500000003
58350,Reopen fallopian tube,84.254425
58353,Endometr ablate thermal,204.76175
58356,Endometrial cryoablation,307.142625
